p_cuts,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.18742593710193897,0.11736716350012366,0.10950431279214888,-0.013143779122888234,0.12952552158766,0.34142107049212433,0.13158209832660775,0.37965313220891106,-0.010890049733263742,0.09744682633401769,0.10712162411436323,0.07094937938391867,0.09668469036269206,0.1628735257270389,0.1013675100362329,0.1680550114603027,0.11849486703849277,-0.006041024664702266,0.07735169912473833,0.04610907038126492,0.12887392653809185,0.042582781173847006,0.1561829877515964,0.4800192155113412,0.20831420386935762,0.20179226631772226,0.12428789343053011,0.557526869501679,0.09757117477892248,0.17734205564082903,0.5400767849795346,0.2143961330499238,0.034851861611341704,0.06761271878843528,0.20429283118035976,0.22981683539417933,0.14952947935133126,0.18698912454440625,0.17084686377766825,0.2775514964745333,0.14955026396949767,0.009207682675145837,0.18353550324612644,0.6129771450567683,0.2558604827301373,-0.0025464703624126844,-0.09166760486146212,0.43795403272644434,0.4582881849859005,0.01859549977583431,0.11077595480023852,0.044656225617744655,0.18922835169736824,-0.006337453419913346,0.31127120389598306,0.25701360897783676,0.583142071810149,0.3360811875596771,0.04088492288511367,0.15724092527152564,0.12838869889904989,0.005691283435216403,0.22778551126585223,0.28754046960835516,0.1462569709018047,0.1282688195865229,0.2716297429487983,0.20879291254012536,0.10758128186184472,0.08993406708825577,0.21070572435350832,0.13331343730647466,-0.12030098554647287,0.08126030525685295,0.06539072893097106,0.25103563859905464,0.3501600120260946,0.10338727901588854,0.6299920079174783,0.10458619873563704,0.060975148042748305,0.14749330746917697,-0.03512276731586322,0.31896281575792435,0.2341224720654746,0.2331179185892959,0.13077506885411,0.17739394882414444,0.19457983362745057,0.26718550065151764,0.42552881267421977,0.052827616456461786,0.09221177522600835,-0.006387863086994345,-0.0268618325491373,0.08756236624915414,0.20577180093894581,0.08783970135380097,0.25873064224268166,-0.07281683507429142
0.1,0.18742593710193897,0.11736716350012366,0.10950431279214888,-0.013143779122888234,0.13974548030044429,0.34142107049212433,0.13158209832660775,0.4073961882855872,-0.010890049733263742,0.09744682633401769,0.10712162411436323,0.07094937938391867,0.09668469036269206,0.165390601544044,0.14757378106561586,0.16847230629018514,0.11849486703849277,-0.006041024664702266,0.07697929175187762,0.04610907038126492,0.12887392653809185,0.0419357657306615,0.1561829877515964,0.5227947564011038,0.20831420386935762,0.20179226631772226,0.12428789343053011,0.34505436426991226,0.09757117477892248,0.17734205564082903,0.5510060357838144,0.21504469222744926,0.03610739331050835,0.06761271878843528,0.20429283118035976,0.22981683539417933,0.14916031251290074,0.18698912454440625,0.17084686377766825,0.33408147516886305,0.14955026396949767,0.009207682675145837,0.18353550324612644,0.46578378394618214,0.2558604827301373,-0.0019600953158575274,-0.09166760486146212,0.5010151156364517,0.5133369286002387,0.01859549977583431,0.13929630011803207,0.044656225617744655,0.19044088500545694,-0.006337453419913346,0.32396340836893955,0.2635791322708368,0.5766092146337677,0.3984696068564853,0.03953686673967063,0.15724092527152564,0.12838869889904989,0.005691283435216403,0.23557409325888168,0.29546261030956594,0.16060424988992056,0.13294732343846094,0.2716297429487983,0.20493937431815007,0.10758128186184472,0.09061752604057302,0.21070572435350832,0.17032119465443854,-0.12030098554647287,0.08126030525685295,0.06735962164772787,0.3398546514422476,0.3501600120260946,0.10338727901588854,0.47622024673945956,0.10566119169527602,0.06098085019420787,0.14796411047593258,-0.03512276731586322,0.37047135973203543,0.24133607649842792,0.2331179185892959,0.13077506885411,0.17739394882414444,0.193573367083548,0.29993653137219567,0.41507817695672033,0.052827616456461786,0.09329624820842772,-0.006387863086994345,-0.0268618325491373,0.08756236624915414,0.20577180093894581,0.08956778171059661,0.2583362336145911,-0.07281683507429142
0.01,0.18742593710193897,0.11736716350012366,0.10950431279214888,-0.013143779122888234,0.1790331027699602,0.34142107049212433,0.1347127806515193,0.3456428759927642,-0.008588007932679283,0.09744682633401769,0.10712162411436323,0.07094937938391867,0.09668469036269206,0.1692394193903133,0.17334324335306692,0.19269895448169966,0.11849486703849277,-0.006041024664702266,0.07580604701733033,0.04610907038126492,0.12887392653809185,0.049362217579204774,0.1561829877515964,0.4516259564952556,0.20831420386935762,0.20179226631772226,0.12428789343053011,0.33744738771447785,0.09757117477892248,0.17734205564082903,0.3269278280915511,0.22379849830250242,0.04100163315613366,0.06761271878843528,0.20429283118035976,0.2283998514090294,0.148020451875786,0.18698912454440625,0.17084686377766825,0.4064000056570168,0.14955026396949767,0.009207682675145837,0.18353550324612644,0.25589900536997395,0.25506675322572975,0.007462990419123542,-0.09166760486146212,0.597062146030714,0.48123986034765037,0.01859549977583431,0.2211386374283169,0.044656225617744655,0.20376016193964752,-0.006337453419913346,0.3509280136483524,0.2756492047221996,0.6064726184056968,0.4545938470987505,0.04904338602909445,0.15724092527152564,0.12838869889904989,0.005691283435216403,0.26824202809911335,0.31913282878387733,0.1977427684938127,0.1682679012808177,0.2716297429487983,0.19455715994488895,0.10758128186184472,0.09061752604057302,0.2099213156417018,0.2547387249206213,-0.12030098554647287,0.08818472827460647,0.08633322466664714,0.37846911073444167,0.3501600120260946,0.10338727901588854,0.22357440275307489,0.13379421908976422,0.061749899216404655,0.17431300965170643,-0.03512276731586322,0.4345411703266638,0.27570689998730813,0.2331179185892959,0.13077506885411,0.17739394882414444,0.2058668447749232,0.3802814608191301,0.40355250890683186,0.052827616456461786,0.1303369120431733,-0.006387863086994345,-0.0268618325491373,0.08756236624915414,0.20577180093894581,0.09820730577074928,0.30943341966491633,-0.07281683507429142
0.001,0.18630828150883974,0.11736716350012366,0.10950431279214888,-0.013143779122888234,0.2706103540561029,0.34142107049212433,0.1347127806515193,0.2640416133135084,-1.6278857542962103e-4,0.09744682633401769,0.10712162411436323,0.07094937938391867,0.09668469036269206,0.18258469465529675,0.35983009513833725,0.20054531813289608,0.11849486703849277,-0.006041024664702266,0.07973405177442176,0.04746831101251236,0.1299249503792565,0.06236009016287223,0.1561829877515964,0.26269020157115264,0.20831420386935762,0.20179226631772226,0.12428789343053011,0.2124841391514168,0.09757117477892248,0.17734205564082903,0.3830294403964038,0.21845730344939918,0.049288982959467396,0.06761271878843528,0.20429283118035976,0.2274809692013714,0.15465636249934242,0.18698912454440625,0.1754029837015145,0.4007981943110222,0.14955026396949767,0.009754467634174566,0.18353550324612644,0.13620811090232504,0.26261923270456494,0.003373293386152071,-0.09166760486146212,0.5017679634790456,0.3394227806878342,0.01859549977583431,0.2864978021302651,0.044656225617744655,0.2395479763249267,-0.006337453419913346,0.3671439989292466,0.30628611968158176,0.4881460015546024,0.38657654377625816,0.04812326497942763,0.15724092527152564,0.12901399710861564,0.005691283435216403,0.306925357097527,0.33840417345606244,0.2749643356809804,0.234878921437982,0.27430234388910685,0.19926134854486666,0.10758128186184472,0.09137620490712862,0.2179512104996957,0.2919860494934716,-0.11679723195543229,0.09362253363430294,0.11107261985862273,0.3769371297384377,0.3491760618030736,0.10338727901588854,-0.08156008663723502,0.1989250675576144,0.07305279969809739,0.18247211780293118,-0.03512276731586322,0.5400141309618467,0.29461936839667935,0.2331179185892959,0.13077506885411,0.17739394882414444,0.2241761435594078,0.42417981380998976,0.27826496713249166,0.052827616456461786,0.1523806982128934,-0.006387863086994345,-0.0268618325491373,0.08756236624915414,0.20577180093894581,0.11726170673183756,0.3828275429517764,-0.07025462625485496
1e-5,0.20362737460978275,0.11591403943369878,0.11994167053123556,-0.013143779122888234,0.321570508549234,0.34142107049212433,0.14602326198591584,NA,0.01926984416003533,0.09533351601471277,0.11465372025653174,0.07094937938391867,0.09668469036269206,0.3126146000839072,0.39120268828002164,0.3348730109113057,0.11003673935490436,-0.003673252695419135,0.080636761899850945,0.047135692307098284,0.1504725461508977,0.06172310288890778,0.1602032956874036,0.0788555383990339,0.20533134659486296,0.20357836970902246,0.1261176393625811,NA,0.09964044022644258,0.17734205564082903,NA,0.26265385333113667,0.07513988063625178,0.06761271878843528,0.20429283118035976,0.22826762165502798,0.2189264634687879,0.18698912454440625,0.20205531307892782,0.35773833100963426,0.14649608889087554,0.005666507764148072,0.18353550324612644,NA,0.2927779666680634,0.06817120445975473,-0.09166760486146212,0.46001053054002816,0.04985615639971744,0.017183967299670366,0.4119329958795703,0.044656225617744655,0.27597351215493293,-0.006337453419913346,0.38498042321914466,0.3757310500891389,NA,0.21961251631183049,0.05632393331748119,0.15724092527152564,0.14978393580154875,0.0017532866608449542,0.45863195394845746,0.48477832245443603,0.38457805406307677,0.28407743285566955,0.2820251884830872,0.2852622782611507,0.10967440714952335,0.08409927686556956,0.2268695495050382,0.4259308751020536,-0.11037868633358326,0.09407418424968014,0.23061816800453588,0.27394262793900487,0.34571254176712907,0.10470368744249911,NA,0.28535600942127387,0.09517577934376417,0.29495621276356876,-0.025321593163663114,0.4003938700013365,0.4268304118826758,0.2331179185892959,0.13157687404794274,0.17739394882414444,0.406202910299921,0.4448987650380019,NA,0.04947867178462295,0.23017856793788294,-0.006387863086994345,-0.026705205375003618,0.08756236624915414,0.21826488539668992,0.10770685979776333,0.42507527213053803,-0.05964117109200271
1e-8,0.2527952345807737,0.1382409883724444,0.12736070263994984,-0.015618327216000517,0.5304642092112647,0.33787448308240975,0.18452384430397417,NA,0.019970719903004978,0.0923044928203823,0.13362917609759126,0.07860789933722612,0.10164710146632877,0.4881486462820163,NA,0.4523183407250848,0.09591004128316023,-0.013161137299319583,0.05916473845463638,0.02577215897620707,0.1594122982398586,0.2043348201323624,0.15221809967755973,NA,0.20895313251017894,0.1897495048673223,0.1397005197797704,NA,0.10957047825061896,0.17783629935481718,NA,0.3796090667952518,0.18690655477304632,0.06832364452340026,0.21459124434310434,0.25028324647783434,0.2554121462640658,0.18662161919039505,0.24577800785845394,0.10318019375933819,0.16308381089751356,0.010406225373400196,0.18353550324612644,NA,0.2940939405968276,0.1415322043204189,-0.08927404067767107,0.10735720162343663,NA,0.027840139536945207,0.3107064313974615,0.03815950614800276,0.39661902115591674,-0.003936786130944176,0.41737664511250766,0.45020789639023506,NA,NA,0.12898721165304966,0.16058822661623828,0.18499967157647362,0.02620044048119371,0.545860129948397,0.227794645632984,0.3647860752988454,0.28861272005315675,0.2840696463440331,0.279141923358927,0.11209867165565782,0.12653115105215024,0.23978809545388433,0.38062217190148223,-0.07251806430075246,0.04444441984084356,0.43932286874797954,NA,0.35690228107486444,0.14210135910772964,NA,0.4061399424429597,0.17434643874751563,0.5097270413748439,-0.003771035567991032,0.1611398958984136,0.4753409878517589,0.2335718618089897,0.16248876368309034,0.1897933350291032,0.6126610347892858,0.14213737729110482,NA,0.06079932570926562,0.42820176493105877,-0.012547109300293261,-0.014187544864327582,0.07983109298586819,0.20704570970808667,0.16241832809579512,0.15297506792028912,-0.025213822872252812
