p_cuts,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.5995564995091978,0.24105972668784856,0.1961724251448801,0.11166806908431462,0.13859195345346087,0.289752623272804,0.3478653236447385,0.1273885247949827,0.3915757816265741,0.16227704579798172,0.14800833752468018,0.19416544580334016,0.021857922176402048,0.6874832854718815,0.24433524190972555,-0.05052694723195295,0.2972026203692938,0.21517501853015442,0.3206466020626676,0.21613487234166232,0.09279602693979233,0.3832483823643614,0.1711451696092377,0.10579817945194078,0.25567612192777095,0.30305193614640136,0.15743317011719224,0.30211341575118034,0.018550711107705085,0.5686241002725606,0.17024772875396096,0.6288682709027303,0.21501268826975428,0.19839821968787644,0.14181998999878753,0.3207228505594497,0.19817459955990652,0.17524912359804629,0.06360446089558226,0.008426069458792255,0.2562527350568104,0.668728823178303,0.18822106775934913,0.1552681426405764,0.27476230193003254,0.3954314280150233,0.20429672958450307,0.30755884103239794,0.1314612398350366,0.1483825702250755,0.27881155217776493,0.17404529268489372,0.051052562187911446,0.030254850425911976,0.2372540878718139,0.2591333999770508,0.23755003931905216,0.18558775066222077,0.2249901913082836,0.19111894873979263,0.1331503035174439,0.10447393271478016,-0.10745820714547405,-0.009462937974848052,0.034691483571867236,0.002863028943667807,0.25489064058076044,0.25669106300391226,0.1452604790572849,0.09098804155629746,0.1150211214766954,0.6523963628149565,0.6290863247971212,0.2376007368823585,0.3295349563846851,0.29313196579750445,0.29738375909176,0.5071362180200661,0.12790185913412414,0.17321389113392346,0.6652289407464738,0.30835098711198416,0.3799171970731763,0.04415403713003904,0.15670435354960785,0.20560482368540817,0.626316110984844,0.18089086705373467,0.4977509232877491,0.33900627764051083,0.5667837349700636,0.2605132917459463,0.11357330089518393,0.09999970281093731,0.23549554645601922,0.5191964044179611,0.1283681840588422,0.1918167592988004,0.05159475100391896,0.32874237385111327
0.1,0.5558823914935522,0.25161546431247417,0.2014422404572358,0.11290013012639007,0.13859195345346087,0.289752623272804,0.3478653236447385,0.1273885247949827,0.3915757816265741,0.16227704579798172,0.14800833752468018,0.19416544580334016,0.021857922176402048,0.6307942696427592,0.24433524190972555,-0.05052694723195295,0.2972026203692938,0.21517501853015442,0.3206466020626676,0.21615313642362877,0.0931111415907717,0.41742389502519073,0.1711451696092377,0.10579817945194078,0.25567612192777095,0.3438247916937767,0.15743317011719224,0.3143951170462222,0.018550711107705085,0.5125480772800746,0.17268670004479458,0.5877170352984397,0.21501268826975428,0.2255029961907295,0.14082138359654287,0.32323270994885966,0.1992859584443445,0.17524912359804629,0.06360446089558226,0.008622646925296537,0.2562527350568104,0.5795171070949829,0.18822106775934913,0.1568751780010034,0.27476230193003254,0.4295301494713994,0.20429672958450307,0.30755884103239794,0.1354761391122928,0.1483825702250755,0.27881155217776493,0.1780010892321632,0.051052562187911446,0.04770628911412515,0.23812099389960537,0.26043110316110407,0.23755003931905216,0.18558775066222077,0.22732324719463132,0.1912603593744861,0.13560849869050748,0.10447393271478016,-0.10745820714547405,-0.009462937974848052,0.037584859422290944,0.002863028943667807,0.25489064058076044,0.25669106300391226,0.1452604790572849,0.09098804155629746,0.1150211214766954,0.6393351488950084,0.6503988348541289,0.2376007368823585,0.37924414680538326,0.2940311910829025,0.3354255211128432,0.5176588759992047,0.12790185913412414,0.17321389113392346,0.6132548688202991,0.3178552370075583,0.3883788708867454,0.04415403713003904,0.15670435354960785,0.20560482368540817,0.5945125020893921,0.2545221748960987,0.5120349739173302,0.38059644848864693,0.5509207717987493,0.323639313563934,0.12037484779894829,0.09999970281093731,0.24335551680736237,0.5604139040918691,0.1283681840588422,0.21308487195387293,0.05159475100391896,0.36828028087431525
0.01,0.4486005918442655,0.3020230767940335,0.22197027130480315,0.1187189672056748,0.1426294113461652,0.29070759392747,0.3478653236447385,0.1273885247949827,0.3915757816265741,0.16227704579798172,0.14800833752468018,0.19630922455523966,0.02245507712333609,0.49283645000483534,0.24433524190972555,-0.05052694723195295,0.2972026203692938,0.21517501853015442,0.3206466020626676,0.21634170476240494,0.09782354174385116,0.4264058632825443,0.1711451696092377,0.10579817945194078,0.25567612192777095,0.39977565612248134,0.15743317011719224,0.3306795651253845,0.018550711107705085,0.25367081902660915,0.17436668725170412,0.4119153974986287,0.21716303716405763,0.28308178323211175,0.1414822954906294,0.33079040672566196,0.20231372453111,0.17524912359804629,0.06360446089558226,0.01819367701729464,0.2562527350568104,0.3395323287247435,0.18822106775934913,0.1604589391042031,0.2860870532639306,0.5215225640775396,0.20429672958450307,0.30755884103239794,0.14517108537686166,0.1490568281459107,0.27881155217776493,0.20998531156003378,0.051052562187911446,0.05236118102330671,0.2675863613223426,0.2615163040014325,0.23755003931905216,0.18558775066222077,0.23475680291540432,0.20006867977851808,0.1382736557351158,0.10447393271478016,-0.10745820714547405,-0.009462937974848052,0.04331982674279481,0.002863028943667807,0.25489064058076044,0.2592900302136355,0.1460794358836859,0.09455372660183169,0.1156724268595083,0.6491491755069303,0.6406925713451302,0.2376007368823585,0.4423134327081368,0.2952121734787054,0.412502703061025,0.5489669308079071,0.12790185913412414,0.17495837633069783,0.4672887666249386,0.37803310987298244,0.4415968577521956,0.046168263266714187,0.15670435354960785,0.20560482368540817,0.5034162379138533,0.3314575077859678,0.547254420701352,0.4520061270746893,0.4984413440668937,0.3551149295837262,0.14002915745010083,0.09999970281093731,0.27847977375843075,0.5973285099610628,0.1283681840588422,0.27955001306974797,0.05159475100391896,0.421950457032316
0.001,0.2926487951231143,0.3668869347429959,0.23272416466167806,0.12424565805482148,0.15528452834003892,0.29436106867740297,0.3478653236447385,0.1273885247949827,0.3915757816265741,0.16227704579798172,0.14800833752468018,0.204182986909577,0.02454827123961968,0.4433222275707466,0.24433524190972555,-0.05052694723195295,0.2972026203692938,0.21517501853015442,0.3206466020626676,0.2440004950069418,0.11211525515372887,0.3227019949684389,0.1711451696092377,0.10579817945194078,0.25567612192777095,0.4650400943812407,0.15743317011719224,0.36865585526615763,0.018550711107705085,0.030257586576117716,0.1803914128103006,0.3340684062032918,0.2202523348731144,0.37125682687644634,0.15681166031543192,0.34557779868758404,0.20706759327789395,0.17524912359804629,0.06360446089558226,0.03657312976703192,0.2562527350568104,0.1829125038744804,0.18822106775934913,0.17833820823647217,0.29227479055154165,0.5788832373744698,0.20546718206680917,0.30755884103239794,0.16794090614292578,0.15162271833388008,0.27881155217776493,0.23529878314231178,0.051052562187911446,0.08692447132746622,0.3040554816770587,0.2649906288079981,0.23755003931905216,0.18558775066222077,0.24364906631693273,0.19817154755420285,0.14790526976526838,0.10447393271478016,-0.10745820714547405,-0.009462937974848052,0.07305550366626098,0.002863028943667807,0.25489064058076044,0.2606827443153522,0.1481823943887525,0.11155233049544629,0.11455359802486502,0.5382777766174648,0.5016939549474299,0.2376007368823585,0.568271025354359,0.28798672644928697,0.42257313132716184,0.45764986727986495,0.12790185913412414,0.18860580516510986,0.47744275504611733,0.43732886766020673,0.4835879028957008,0.04469005029490702,0.16023350007546286,0.20560482368540817,0.33740707138157966,0.3583240960519759,0.5001646087884374,0.4649775108636198,0.3837112452895598,0.3820962359538493,0.15364828978814976,0.10227847848882933,0.30487503999786053,0.6006472112705287,0.1283681840588422,0.3452376396198059,0.05159475100391896,0.45438733474846255
1e-5,NA,0.5185278915875497,0.27863966049502004,0.17286714281998283,0.17700442022767834,0.31430467062980455,0.3478653236447385,0.1340138051212869,0.39144863197927837,0.16056305149115882,0.14800833752468018,0.2130410896515971,0.028230533287320468,NA,0.24449170593465558,-0.05052694723195295,0.2972026203692938,0.2177314157586803,0.3206466020626676,0.27572670803090027,0.1272758385845331,0.202314526320212,0.1711451696092377,0.10266598358148192,0.25520223018698696,0.4337335722641106,0.15538762257193892,0.4287342279529653,0.01943639414320258,-0.007808625120771995,0.21034949395638816,0.2727139526195523,0.23866336426769943,0.42503880111837095,0.15459152406875218,0.42099672650231895,0.22787253614485728,0.17618746454014203,0.06360446089558226,0.08146722919059277,0.2562527350568104,0.15182551991416293,0.18822106775934913,0.21766327767074958,0.32145121442258867,0.5860823551620947,0.20802705925622636,0.30755884103239794,0.21771048559796533,0.16140668294023863,0.27863303694049957,0.31576545719631943,0.05254768370392774,0.10555373772595951,0.3735621880957934,0.2942043900092167,0.24145732335958686,0.18558775066222077,0.2611111549665174,0.2064777625477335,0.16212783897108185,0.10894712172267854,-0.10745820714547405,-1.4406782006238058e-4,0.09501059987602115,0.002863028943667807,0.25489064058076044,0.27939780725445085,0.1507028669516503,0.14358607634334206,0.13275841634826235,0.27033859603826516,0.32828219614253124,0.2376007368823585,0.6232876673506194,0.29258556255117335,0.4795966965640807,0.14482757513034858,0.12790185913412414,0.19267337610268542,0.2799155648892313,0.5189412777843668,0.5869048108188737,0.05512554401680665,0.17228716786366938,0.21585149212323843,NA,0.199568468877682,0.29290973716384616,0.529194569312342,0.3248747998513891,0.35913092637996685,0.22194107788697393,0.10081655738955721,0.4103981958616536,0.5257930600989705,0.1283681840588422,0.45678295643224875,0.06324650077573736,0.5256891842788656
1e-8,NA,0.49329212839293357,0.4283864664766063,0.2566037335785828,0.21703461223970338,0.33431821968016573,0.3638086941194297,0.14206518739038718,0.3925738815632046,0.1670997571239297,0.14611038304006255,0.23126443098029245,0.025137507327215473,NA,0.25217903564269933,-0.048187530361732483,0.2977645418081562,0.23037346626139243,0.3240531632812646,0.33398476375170677,0.14270678613369361,0.14712439336600097,0.1818028843856246,0.11063034000529659,0.2606183217316139,0.27554925640754924,0.15846702110660033,0.5228101446503902,0.023500825650611228,NA,0.24512423521043877,NA,0.28183079655075144,0.3600151187477271,0.16688440947828959,0.5815097003280065,0.24316307914533367,0.184269416517087,0.07189256920208162,0.1756315868945901,0.2562527350568104,NA,0.18816435883399207,0.333460564931977,0.3644496299233881,0.5200853248661835,0.21888652835703826,0.30717499553866395,0.2926448365563464,0.17959011063540206,0.2827920765893278,0.49452392182274296,0.05937011193474224,0.28939666031726957,0.4727924808265986,0.34445051594538556,0.2549066192955981,0.19081963713675076,0.38313875685937987,0.22508906492591338,0.18155374869735327,0.12835927516453705,-0.10875062434676228,0.010385405305804974,0.23897749776417826,0.005781413686662619,0.262685795252044,0.32583073365690873,0.15231124030440296,0.213440530263826,0.19208255910951377,NA,NA,0.23872251282952409,0.4649964556943404,0.32313715367029366,0.34956560490003524,NA,0.13525342518126499,0.21581345336517446,NA,0.49607236143452643,0.5966762863188656,0.07567331392112683,0.19633631849653202,0.22360695911139267,NA,0.10021383457857065,NA,0.33490048932460637,NA,0.23994654866227758,0.32870039249381305,0.10793331867128188,0.5266483671640845,0.2393679036881289,0.137620540208818,0.39947268563319654,0.07467007215847898,0.5017515705969383
