"","p_cuts","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",1,0.0722780455348321,0.113578525901024,-0.115262754319467,-0.0142356385610412,0.0247598236179673,0.203545659892537,0.365680008625696,-0.0834605384091809,0.0515684024097332,-0.0670653885619034,-0.208924427762246,-0.0142035537525673,0.113435141700604,0.200231999968472,0.0358378335951903,0.128545140129806,-0.154434789753643,-0.0308883175770875,0.211706290013406,0.0484292018894188,0.165457332009281,-0.0232200152093331,0.293304603771389,-0.00800304912196592,-0.0444040906656886,0.0353959952243175,-0.0205477954627817,0.234027039693522,-0.113551061824559,0.0499368839456902,0.028828853921296,0.102348267568051,0.260637282946971,-0.0978984308144378,0.0367578553578648,-0.0356078468347893,-0.102475000634595,-0.0340345020249735,-0.0692420671889552,0.00838848973899002,0.148458413479523,0.116124744216896,-0.0255172941180949,-0.0519352437846147,-0.0343372518570288,-0.00204204956253889,0.191475116268097,0.0195650172610761,0.0544443725707619,-0.00632122335264167,-0.0622310415047303,-0.0597790674445369,-0.0206640412419997,0.00763371005293121,-0.010068490377989,0.107526765614397,0.000774997887399068,0.0288750776191274,0.0986923601420945,0.162120908566255,-0.10581672770997,0.183635169598022,-0.0214089541398405,-0.0297025245424135,-0.0371033451532967,0.0161952305570663,0.282062519640334,0.118108836353071,0.119826440591337,0.0475249703959575,0.256182571388157,0.0402347632504385,-0.0237312509013071,0.248502580401446,0.118862328308516,-0.0792892836976551,0.120991309748453,-0.0385113896215653,0.245354224219393,0.0124923474761031,-0.160796999695356,0.0111753186257106,-0.0659716495113798,-0.08909681582411,-0.00120539520412789,0.00487257979454365,-0.0393192515732101,-0.0153655811483329,0.0444008704571932,-0.0230066465400847,-0.0951265717446008,0.139616852329431,0.0595378484062714,0.109943200085146,0.188920473789301,-0.0214511842439148,0.0732208658301279,-0.0889342105413933,0.2810380449729,-0.033077816193142
"2",0.1,0.0722780455348321,0.0962021340003193,-0.115262754319467,0.0286810396124479,0.0247598236179673,0.203140906123204,0.229643336800619,-0.0834605384091809,0.0515684024097332,-0.0670653885619034,-0.207041557804097,-0.0142035537525673,0.113435141700604,0.207212642827765,0.0358378335951903,0.25343929058581,-0.154434789753643,-0.0308883175770875,0.211706290013406,0.0485115720625567,0.165457332009281,-0.0232200152093331,0.173504127582644,-0.00800304912196592,-0.0444040906656886,0.0353959952243175,-0.0205477954627817,0.234039127578086,-0.113551061824559,0.0482941047684984,0.0260042181616176,0.102348267568051,0.153093446537921,-0.0978984308144378,0.0367578553578648,-0.033147600017853,-0.102475000634595,-0.0340345020249735,-0.068120693622315,0.00838848973899002,0.148458413479523,0.119670466243258,-0.0255172941180949,-0.0519352437846147,-0.0343372518570288,-0.00204204956253889,0.194522829403572,0.0195650172610761,0.0544443725707619,-0.00632122335264167,-0.0624615231894917,-0.0597790674445369,-0.0206640412419997,0.00763371005293121,-0.010068490377989,0.107526765614397,0.000774997887399068,0.0288750776191274,0.10325975723588,0.239738846895519,-0.10581672770997,0.183635169598022,-0.0214100439730619,-0.0297025245424135,-0.0396973203711834,0.0161952305570663,0.349253735816696,0.273033063880326,0.110096845175224,0.0546630421513243,0.25525921716688,0.0402347632504385,0.000126049180257398,0.11164820214726,0.159664869530375,-0.0792892836976551,0.120991309748453,-0.0385113896215653,0.245354224219393,0.0119935424044201,-0.160796999695356,0.0245449990150686,-0.0651768004762443,-0.0556590175532444,-0.00120539520412789,0.00487257979454365,-0.0393192515732101,-0.00811123337964574,0.0444008704571932,-0.0225138919874333,-0.0951265717446008,0.139616852329431,0.0595378484062714,0.124331946955224,0.197655058348959,-0.023131383821318,0.0732208658301279,-0.0870402034754363,0.286454293356722,-0.033077816193142
"3",0.01,0.0722780455348321,0.148724827650148,-0.115262754319467,0.179578984489793,0.0247598236179673,0.315147520304246,-0.059105820321336,-0.0834605384091809,0.051811309158164,-0.0670653885619034,-0.20762565415212,-0.0142035537525673,0.113435141700604,0.216267381556717,0.0358378335951903,0.298990751413775,-0.154434789753643,-0.0309080867855429,0.211706290013406,0.0471837767224216,0.165457332009281,-0.0232200152093331,0.136127519504493,-0.00800304912196592,-0.0444040906656886,0.0353959952243175,-0.020242387177225,0.233763941472672,-0.113551061824559,0.0382511636419989,0.00400968441762097,0.102348267568051,0.0458814945847587,-0.0978984308144378,0.0367578553578648,0.0400614143878227,-0.102475000634595,-0.0340345020249735,-0.0744935954987806,0.00838848973899002,0.148458413479523,0.131267119314463,-0.0255172941180949,-0.0519352437846147,-0.034058269057853,-0.00204204956253889,0.333311027273006,0.0195650172610761,0.0544443725707619,-0.00699145684779645,-0.0609043343792454,-0.0597790674445369,-0.0206640412419997,0.00680706231871412,-0.010068490377989,0.107526765614397,0.000774997887399068,0.0288750776191274,0.123476363499984,0.228615092205311,-0.10581672770997,0.183635169598022,-0.0217853051019615,-0.0297025245424135,-0.0293787381529739,0.0161952305570663,0.381793798389565,0.319383042318556,0.184400922603659,0.0334671605738565,0.25756210182929,0.0407022299191092,0.0458218581960048,0.137073292981024,0.167999720047676,-0.0792892836976551,0.120991309748453,-0.0385113896215653,0.245354224219393,0.0110859709102317,-0.160796999695356,0.120849836344768,-0.0553814287251588,0.0784206380801871,-0.00120539520412789,0.00487257979454365,-0.0400277840186486,-0.0198737716605144,0.0444008704571932,-0.0308137781854128,-0.0951265717446008,0.139616852329431,0.0595378484062714,0.25447434506638,0.239506086948327,-0.0169722645190453,0.0732208658301279,-0.0807334596298232,0.307213341996603,-0.033077816193142
"4",0.001,0.0722780455348321,0.163165772078096,-0.115262754319467,0.298828664441099,0.0247598236179673,0.338050463584816,0.0423234851472201,-0.0834605384091809,0.0511268327202058,-0.0670653885619034,-0.202485228477372,-0.0142035537525673,0.113435141700604,0.16458765092082,0.0360208142416501,0.213736711992249,-0.154434789753643,-0.0293689706522668,0.211706290013406,0.0514387940370818,0.165457332009281,-0.0232200152093331,0.0498219881627454,-0.00800304912196592,-0.0444040906656886,0.0353959952243175,-0.0212305498991497,0.236627792570054,-0.113551061824559,0.0571911167388327,-0.0436006840878723,0.102348267568051,0.0913843288984488,-0.0978984308144378,0.0367578553578648,0.1109624071758,-0.102475000634595,-0.0340345020249735,-0.0709798009406165,0.00838848973899002,0.148458413479523,0.148097801006707,-0.0255172941180949,-0.0519352437846147,-0.0323341025686605,-0.00204204956253889,0.395315517368225,0.0195650172610761,0.0544443725707619,-0.00854417963490799,-0.066105982824738,-0.0597790674445369,-0.0203239734475867,0.00441091866138951,-0.010068490377989,0.107851947365858,0.000774997887399068,0.0288750776191274,0.131881415306813,0.133662383492525,-0.10581672770997,0.183635169598022,-0.0227086965552904,-0.0293396099195335,-0.0720032132866347,0.016858172403846,0.256720283930795,0.148869268971245,0.228799259249774,0.0413721937193975,0.265018581385408,0.0399848505476316,0.0292793137254683,-0.0313624656258954,0.103794928937595,-0.0792892836976551,0.120991309748453,-0.0385113896215653,0.245354224219393,0.0122382142052676,-0.160796999695356,0.270569140913494,-0.0744116318025087,-0.0886310002039806,-3.59514115146763e-05,0.00487257979454365,-0.0428354075798172,0.0185753017965936,0.0447059823210453,-0.0351110799994202,-0.0951265717446008,0.139616852329431,0.0595378484062714,0.225696129594253,0.212592983130696,-0.0163480512661541,0.0739423716283486,-0.0880723752602059,0.321547038296601,-0.0327392939901338
"5",1e-05,0.0722780455348321,0.287571991097227,-0.115262754319467,0.25866605028006,0.0247598236179673,-0.0174036181453962,NA,-0.0834605384091809,0.0539105218961558,-0.0662556417536428,-0.165010551370444,-0.0142035537525673,0.113435141700604,0.203140996008784,0.0518963758777732,0.138206161029032,-0.154434789753643,-0.0357627927409383,0.210497521793255,0.0510580096087279,0.165457332009281,-0.0250409084845622,NA,-0.00800304912196592,-0.0444040906656886,0.0353959952243175,-0.0284854803180289,0.244956789666629,-0.113551061824559,0.0889390399563568,0.208468598861335,0.102348267568051,NA,-0.0978984308144378,0.0357757978604275,0.0804501595248603,-0.102475000634595,-0.0340345020249735,-0.0737788849319875,0.00838848973899002,0.148458413479523,0.133645366346777,-0.0255172941180949,-0.0519352437846147,-0.0314386295739303,-0.00204204956253889,0.0439112275779172,0.0195650172610761,0.0547110923774981,-0.0202642384185322,-0.0679600344810587,-0.0601982240719582,-0.0180414388665795,0.00906647531663641,-0.010068490377989,0.104347370284782,0.000912064546824787,0.0299457832015386,0.107710013059986,0.0450092480203317,-0.10581672770997,0.183635169598022,-0.0145241085293738,-0.0297222287219577,-0.00397155201277944,0.0208260627055829,0.185107948857029,-0.0781792313532368,0.158486752350433,0.132500722028588,0.265913049304228,0.051778266863835,0.234327406772386,NA,NA,-0.0792892836976551,0.120991309748453,-0.0385113896215653,0.245354224219393,-0.00224818874455708,-0.160796999695356,0.3795587983499,-0.0981967339049175,NA,0.00713469627804712,0.0044145550776841,-0.060509761454548,0.0590104405188306,0.0469889903690008,0.0119687907543427,-0.0951265717446008,0.139616852329431,0.0595378484062714,0.182328043838787,0.221981641250754,0.0151723505402054,0.0696007796878385,-0.0795276639852456,0.359488646448452,-0.0339871492084201
"6",1e-08,0.0718481293035756,0.119660438617841,-0.114881684460866,NA,0.0247598236179673,-0.0693050592607412,NA,-0.0858396127802952,0.0931091731357437,-0.0636011661952632,-0.0623367178332503,-0.0142035537525673,0.113435141700604,0.206160026281419,0.0530062298565751,NA,-0.154434789753643,-0.0503173827777223,0.21847357339386,0.091565232613722,0.169517670448849,-0.00593606552754493,NA,-0.00800304912196592,-0.0446799637035722,0.0353959952243175,-0.0499570000670783,0.25681860470208,-0.113551061824559,0.236273495936667,0.168378786820512,0.103270001407973,NA,-0.0978984308144378,0.0354443859975841,-0.00709349113333228,-0.102475000634595,-0.0370613053343967,0.0162412901098619,0.0107344910818205,0.148458413479523,0.126224903446155,-0.0255172941180949,-0.0519352437846147,-0.0490556875642007,-0.00217915340739404,-0.0956954933486528,0.0195650172610761,0.0567631105236721,-0.037296625369773,-0.0805796639984786,-0.060160030252547,-0.00480456658719834,0.000548903901346142,-0.00645596562604812,0.106893217085117,0.00716857058222573,0.0197797863231006,0.185472746912161,NA,-0.10581672770997,0.183635169598022,0.00942025613643681,-0.0174424507469222,0.057163870354965,0.0310592675348936,NA,NA,-0.0120622592744043,-0.0170656170043525,0.235765653702056,0.0647407998042482,0.129018376216681,NA,NA,-0.0792892836976551,0.117887261779764,-0.0385113896215653,0.244803965342713,0.0225489988031525,-0.160796999695356,0.0458757697470589,-0.137310674802108,NA,-0.00734441178167804,0.00856894892521264,-0.0804658011968848,0.0934236292039439,0.0391773687712115,0.1576595235491,-0.0957046473105622,0.141641950759403,0.0595378484062714,NA,-0.0473481049332936,0.0424513260483219,0.0812259499190476,-0.0204938149522579,0.462102136670733,-0.0187162706907187
