p_cuts,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.1938232621332292,0.3648615564830592,0.25715860576244015,0.3823882674421445,0.2566141996332676,0.4037409583635638,0.4114944232772563,0.25785372522744954,0.13802928865149866,0.3295522535892798,0.3539503880813911,0.2549536008619191,0.3161124819938343,0.30147607090546913,0.32181847834327476,0.1938370848434814,0.2606391126059164,0.36105746499656544,0.2526348068514927,0.34663570986143044,0.34157373124990076,0.4994747229216026,0.35519968003550784,0.186983594668871,0.31295954372128765,0.1944437535924567,0.1319441963531876,0.3405168650046394,0.355182476159558,0.5217473351977859,0.29787396400602234,0.3630150678799102,0.30985006235217333,0.18214368162654812,0.2310193901130641,0.347588564914037,0.295678205999439,0.45712265872031604,0.21695960137045564,0.4564034604380062,0.20932974838810114,0.2246601985135443,0.35304455853579847,0.2996321603974842,0.27564863693410907,0.23357771313557749,0.4857506375746506,0.33838939058103507,0.23431833677718206,0.34044375583341757,0.3549593078502386,0.2770502659248663,0.26061074723099237,0.19614199322756457,0.24993460908460263,0.4272825037916853,0.31490332689025674,0.3369182876627433,0.3742597208476211,0.4090823628946181,0.3597346043624188,0.2328712915287763,0.35802426297577905,0.3407149600338899,0.20449431569255053,0.26035773096754067,0.37385035001403516,0.33504902706474,0.21451145478177658,0.5165959480514557,0.22311725808811148,0.27729023977827966,0.15480858112144644,0.36916263186058973,0.28290446342123315,0.2508210043369768,0.2525663741184125,0.1982999993629448,0.21431220341255422,0.28686175971451083,0.2630838812233643,0.430901568021412,0.2376035181124278,0.4339726527188922,0.22464324584783804,0.4016252861508746,0.34238725960152494,0.25073779895184634,0.1908641056593903,0.4638926792175725,0.2796969161774456,0.12059375132091672,0.17588811842646432,0.3192822370986404,0.33778256487598707,0.44005405255829333,0.3199170056539626,0.31687977365786707,0.2527239715417691,0.2249650122555676
0.1,0.06858837381133365,0.024929769944113032,0.2341733746334585,0.4211507744513697,0.19175397750033174,0.06899170726743067,0.10994447399631416,0.1524950391295212,0.17472577198074682,0.1892727498258788,0.06784493893170432,0.23080353853023708,0.15296750790603608,-0.12072886584653197,0.4029666514195378,0.19640769997585594,0.13516605303972867,0.17463765730370298,0.08061342629847464,0.32731724384293814,0.15729754852565994,0.36716176775607434,0.14230195357261669,0.230375932595692,0.15920944201077536,0.09548293298845166,0.19453092559342886,0.2750918599310942,0.2890625479331943,0.18626726896755652,0.2753859230967029,0.01172470435419163,0.2828788077930995,0.1856003946543174,0.32373989574879625,0.18571203285468404,0.2744965301973337,0.130868993434645,0.20450328052145367,0.19555775835748124,0.15150115082854113,0.14641406124423972,0.1378133742140094,0.22190655502157466,0.21568421431417295,0.35156207478967,0.4277917288709779,0.22908431661403159,0.1806339373572473,0.039853327781628554,0.12724720565807185,0.23733562773669423,0.2009253086131106,0.1363897077668428,0.14076065794364637,-0.09192879188553409,0.25424393508344123,0.2723369875780315,0.27528916092470795,0.22776284873234634,0.11492925109634004,0.12413843853254929,0.08731054749546924,0.2660144982756563,0.068816143697606,0.2801169211102251,0.15752309181010982,-0.03211150601002014,0.22193882850461813,0.15771216596410217,0.13668616809202394,0.046039338509623155,0.23979081993599882,0.04641194849639857,0.2610718360073146,0.10964375365365688,0.2733403074481383,0.23616550791039165,0.03421765087853771,0.24327952279024295,0.19519689115710812,0.17035041954423333,0.21854912981341235,0.2584173357026022,0.2730941645019881,0.22330628533868688,0.3599796864530781,0.18056415602271797,0.13921026933434014,0.23474226017243624,0.1359372951204018,0.03979226647387921,0.08503878299993566,0.30524056827895424,0.3364363822260641,0.1759472447570284,0.1276911901693049,0.2998620497660337,0.22082718254653097,0.11630523113134908
0.01,0.05630153785227755,0.3055410865469713,-0.004987317424692447,0.10987875531008562,0.18175978367084492,-0.12642282131316604,0.20569888306868103,0.11619808187491779,0.09838936596070541,0.13554782104500454,0.17661229649453825,0.18448942249940772,0.24135723198883877,0.034887215012901616,0.13016414775599933,-0.024874338535407766,0.05395401216817788,0.14046653098654135,0.13460118802698084,0.20315816216705113,-0.06066384200371695,0.1097062854411291,-0.09254187324756724,0.2656811953715493,-0.023131542044293317,-0.020751441987772613,-0.1017631341772641,0.11622708250653536,0.18233287987168695,-0.09309163024279037,0.2870129696298001,0.05726891089995102,0.00962912519007039,0.1483313913509285,-0.09232185847438633,0.16746684184377594,0.24422206053278264,0.1435222053894661,0.1468680473069118,0.042531268468626725,-0.08223451844280968,0.2374157775649001,0.057981724602147094,-0.017620886991478703,0.08000598108204286,0.17127984501672844,0.05761597336975688,-0.00975522040658452,0.18813449551003986,0.14336492937200787,0.04733769683918639,0.10788866930428227,0.04175913613687443,0.2834226339519173,0.07409976686778337,0.10644910193703357,0.2508845273123306,0.23346318280795628,-0.020924499117014217,-0.028814528193200316,0.08377926003752476,0.1863593770489361,0.22029831166954947,0.12860535618570582,0.15914066101566818,0.05827233108693935,0.024683861112159224,0.11867336396664577,-0.019389000239586937,0.2232756305339003,0.2207838916189163,0.002164980051278531,0.1733937651120769,0.15255940956608602,0.12303163114261323,0.07470866326743608,-0.01189281466474331,-0.04727466547246506,0.1713330384863383,0.0640110173455647,-0.1261544547525665,0.05413187211312916,0.1404804230867932,0.12100468720770814,0.12072870230435126,0.12076475324729466,0.20537797043952682,-0.1099531856562771,0.18919833267553074,0.2546563657958507,0.17129204920393626,0.1774064543287991,-0.10065955031640533,0.07245895803000023,0.06249028836890425,-0.03030430156177067,-0.00213091659003198,-0.1220078763663668,0.13024819861299947,0.11711615736408625
0.001,0.02177385280255779,-0.012675543747103555,0.17205651357333576,-0.08625245285169598,0.08747733101805377,0.089279726465244,0.1367341048484471,-0.020672106752432598,0.05072173123809172,-0.19047227311407594,-0.06482209460403782,0.12765554804328627,-0.06694889507258574,0.08759435438154463,0.03252614197228478,0.1401559016069577,-0.014438134063653277,0.24207545101427524,0.13979867640900803,-0.14406471996385406,-0.030456473482662793,-0.04275312775825375,0.10987440700835248,0.0793583445097091,-0.04311447381975208,0.014766567261814653,0.08614610739138626,0.19914499234517188,0.13797324708481887,-0.08739808924909734,-0.09433213052746346,0.04367555640203623,-0.013708947930570741,0.11731697777146322,0.2425655928886471,0.027073353060119282,-0.05246554217339591,0.0317438121211661,-0.020061670189550653,0.22663358106287457,-0.02648324250961906,0.10458604145971645,0.0600155806471821,0.1964724701395643,-0.013683713539457054,0.0067358942041885975,-0.00650650970470074,0.11318475027141688,0.1542738553343959,0.10329002274345706,0.1244178742525037,0.08600206693835948,-0.026748565951854614,0.0046964804184900415,0.1306360603815191,-0.06699889949613987,0.1642876100793709,0.0880453674960566,0.1728984710678085,0.030311599065880993,0.09730493854052222,-0.08129547240588211,0.13782284419373628,-0.09946154102268015,0.023850318866624122,-0.21041498360812952,0.19771117053587495,0.256654849250369,-0.03045242957411422,0.07814385142720474,0.17891978187863705,0.13241595961394328,0.044307700931704934,-0.07739297153883057,-0.0662814315694306,-0.0019014069029370873,7.296606422874273e-4,0.009598621864422676,-0.10040405461854211,0.18342643329563374,0.05273129197744572,0.0716719773274941,0.10976239808696427,0.07429341433436353,0.1957725061425272,0.02190649492841967,-0.08001843350520914,0.08512181538009587,0.032633917184819144,0.01920985786472166,0.0955077138190076,0.060312112737998795,0.0491819252834795,-0.043954144627039976,0.0593645704564145,-0.0260708826824812,0.0019089162125383486,-0.14634876605150163,0.09808004440398668,1.3418578907312207e-4
1e-5,NA,NA,NA,NA,NA,NA,0.12255817479398676,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02677918391742142,NA,NA,NA,NA,-0.020702276243475853,NA,NA,NA,NA,0.09161748168211839,0.034214623846398985,NA,NA,0.12005506515653654,NA,NA,0.017147967277769276,NA,-5.536959343261748e-4,NA,NA,NA,0.07231638598872449,NA,NA,NA,NA,NA,NA,NA,NA,0.08616479417126544,NA,NA,NA,-0.11613906721158905,0.09725479483953806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006531993675522274,NA,NA,NA,NA,0.011228566447495938,NA,-0.04767266652280979,-0.014934143441789295,NA,NA,0.1486962700157529,NA,NA,-0.003645253738814197,NA,-0.0030625603231899633,0.09013395606661126,-0.06265422611445874,NA,NA,0.013612415470331348,NA,NA,NA,-0.19340584749655534,-0.011490012879789131,NA,NA,NA,NA,0.03257751876019013,NA,-0.055860078711921404,NA
1e-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
