p_cuts,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.5099453574041541,0.5356298088528164,0.4692208897584314,0.6290810489384314,0.4496461635140694,0.5034909799455938,0.6980117203117292,0.6857660510830053,0.5889306539830742,0.5061330079220046,0.6470311515627171,0.609571459440726,0.43581450549789985,0.6551631020116,0.5247296863917174,0.5881744769068733,0.4487009901866636,0.6413342515332044,0.6395514814406421,0.487911913755304,0.6734063389842917,0.5398800667987186,0.552557486804368,0.44924661183534464,0.6015150696709664,0.5799120128261593,0.7139621374425793,0.6125606533295206,0.4781023040868564,0.4959340460969731,0.5727102545198125,0.5765964952403678,0.4688740583815871,0.6328349960912464,0.4947393176077503,0.5721315288027173,0.5405241286864364,0.5929224761528012,0.5860719725646149,0.688374266681909,0.4799591025741666,0.5750763921088138,0.5915424484574463,0.6078607726025532,0.5740901881611065,0.6262439952581139,0.6264612417798666,0.5234457105811011,0.5875064229029656,0.5590476827728182,0.478873483362058,0.5526544096199157,0.4957694420650961,0.5510518367219918,0.4631968663083416,0.3715969330745804,0.6128225762485804,0.6532498689213773,0.6329213922156365,0.5083348644672729,0.57237713057213,0.5951013432763141,0.3587838195774166,0.5696214214963791,0.6046378305464271,0.5815971826235952,0.5685110625116739,0.6324336478154168,0.5484895315907073,0.6343722290464584,0.6069074707801662,0.5209649245807745,0.4815739188277289,0.658681343492679,0.5620890420882939,0.5682901133261854,0.5863732185147388,0.5431768725091504,0.6694047353042271,0.5631749124511347,0.5729220120364753,0.5555607953373533,0.6361979214509592,0.5523570010416717,0.7207355663495476,0.6167997407526907,0.5692129678088921,0.5052969337191914,0.5894634806736266,0.6083119773780427,0.6370321962218485,0.5503402255723668,0.518829239689887,0.6765097375942036,0.6081432533093106,0.6428717952821381,0.545200123175985,0.6260822774808917,0.48518215724322805,0.6051967702688485
0.1,0.7765721191439898,0.8033735727864044,0.7128816145197152,0.6914166437117425,0.7072069777449753,0.7150080734255281,0.7751405292658158,0.7174734801208187,0.7414857283028871,0.7911785379626851,0.5922533758837092,0.7199138182884927,0.7263182317080011,0.7051420912562053,0.7368256194968912,0.7325117419072998,0.7741218796549789,0.7078068302228958,0.7539450510072212,0.7161908499218972,0.6694889529993578,0.7558692997585704,0.6946994726953404,0.7205530519247847,0.5990066177982768,0.6743016604135346,0.7058638933703923,0.7223390908387708,0.7676408024672815,0.8023445592206514,0.7111140152896052,0.7470519890518683,0.6584560827890136,0.6225777602878052,0.7354640907891549,0.7497310691265524,0.7290649036962734,0.7363595528038613,0.7131861749725797,0.6709054721391386,0.7399016300177155,0.7223189331522522,0.7149127040632848,0.767194453043925,0.7769194444313764,0.7211745564098854,0.6584972823525818,0.7718703716977495,0.7763118506714396,0.6771217315290258,0.7680689392125548,0.7746853018654607,0.6517768091314858,0.7141330971385821,0.7376652870755018,0.6886715574819545,0.7546251610747265,0.6178632738634279,0.7375654079802645,0.776548894315119,0.7052279068645417,0.7343764444797161,0.762771177371667,0.693316302847273,0.6774187010222148,0.7610824474309644,0.7332401528351636,0.7310230797738055,0.7096600969404218,0.6335237850610558,0.6903446901175769,0.7689486961451981,0.6942832687977,0.6111470575783781,0.7144752839149582,0.7204110073595669,0.6668731186957667,0.7472339059773216,0.6859919870430758,0.6966850472021129,0.6843397195380346,0.7235657540527336,0.794884066516071,0.7838452922186131,0.8112047221280897,0.7975817765618369,0.7505407754509237,0.7213771234843087,0.6597934554494227,0.610329312809117,0.7626966297850812,0.6938199764382472,0.7610192454353024,0.7230975902515575,0.8066736341031066,0.706026992436716,0.6958965965503018,0.7250232427468873,0.764122480531518,NA
0.01,0.9143118453004243,0.9255823916962044,0.9208113308719598,0.9490073514845229,0.9096240388629696,0.9357491198610066,0.9167989840164104,0.8953021734053545,0.932264212779798,0.9106868956353102,0.9407798496373448,0.9025604172386812,0.9364326611764062,0.9271350715388165,0.909527224846954,0.9423923493911328,0.8972061483924801,0.9349259564051473,0.9332280866385211,0.9109141910419172,0.929060793541762,0.924345943721503,0.9503776836909229,0.9178955794426479,0.9380855383688806,0.9278433913024742,0.9434079827410176,0.9422734612954388,0.930878615578917,0.9314318321384083,0.9088222194888967,0.9211200516927089,0.9146397556887657,0.9118912077530541,0.9064120030401656,0.8976776186899754,0.907527600468056,0.9317822620808702,0.9257929076107262,0.9421643962725104,0.9279143402269653,0.9318719982702997,0.9184967630012408,0.9182791762948673,0.9374269030457761,0.9276951868164257,0.9347729468162854,0.9137560927623123,0.9019152501146738,0.937904256998501,0.9275456142802373,0.95067404237917,0.9382894710151202,0.9200275997324431,0.9327484942792166,0.9531983315731581,NA,0.9025751664996386,0.9346367347519828,0.9213271035450842,0.9138977489154947,0.9138001506405381,0.9352746984204404,0.9344921178635642,0.944066940906383,0.9258283473574337,0.921904419605795,0.9367557408747967,0.9438769477166996,0.9190354177641156,0.9349199724724014,0.93021745567314,0.9364201665709131,0.9419276667712435,0.929821907029856,0.9318165006940801,0.9217546652553522,0.9225905564317166,0.9282590765246876,0.9274205463340509,0.9284599381749616,0.9003813073518612,0.9378376852052384,0.9029439671676717,0.9041368434278124,0.9338272942152002,0.934940438069733,0.8912385201461521,0.9470033655978959,0.9168168072451446,0.9425233548074118,0.9245693014465752,0.9109909499633645,0.9253815261734946,0.8678089084919743,0.9287835458311056,0.9239498507719094,0.9114810669462052,0.9440386661967037,0.8804193715224012
0.001,0.9890386275694467,0.9870550010149529,0.9745962219243065,0.976767605838363,0.9878982948806204,0.987982971531383,0.9854018719688648,0.9902785805969387,0.9877995009171514,0.9972432376392028,0.9860784816880304,0.9838937285345095,0.9823689161862765,0.983173122745956,0.9810582028478881,0.9869759643920769,0.9844320786494596,0.9865366786641362,0.9860813846817067,0.9852148027053131,0.9909542581474016,0.9823579187414236,0.985703057779806,0.9902034847505395,0.9849989956873757,0.9882599608750375,0.9787525699686487,0.9869644596174211,0.9876621910550168,0.9793227930380116,0.9892783092356954,0.986305851593108,0.986112112236702,0.977605808331102,0.9860102898420636,0.9869929660153526,0.9843512103390804,0.9871138570639814,0.9749154069567766,0.9878703686950988,0.9868077380461837,0.9919978889651097,0.9923134075509781,0.983844936358142,0.9890543692707119,0.9891792686313595,0.9898408271889798,0.9815711643220442,0.986231195151641,0.9941811940272306,0.9853386168658228,0.9881671092650269,0.983140639163784,0.9846838157842248,0.9883500203229497,0.9839259657372524,0.9848607225426684,0.9820964960433002,0.9864249169452483,0.992475258180572,0.9838143558911269,0.9828758511086558,0.9935229437735498,0.9963506242025968,0.9847803244399341,0.9875706766386233,0.9875556931035194,0.9887437924785185,0.986424346948419,0.9841439608193673,0.9910252657602644,0.9863623334518811,0.991565162477823,0.9895026417535937,0.9872049777743908,0.9913221708997505,0.9908250535376819,0.9899130026926926,0.9861804782990815,0.99487788478709,0.9930892264618286,0.9851400733684766,0.9903981960001991,0.9828663410162285,0.9812334817695105,0.9836143957633452,0.9866874727085795,0.9874144577185836,0.982466636044832,0.9894164073050743,0.9844173590356298,0.9860344479836325,0.9762992880945499,0.9675280929416499,0.9918168604489205,0.984903093932809,0.9833794815561617,0.9906493852262845,0.9804340981326183,0.9869351355269993
1e-5,0.9988963348955492,0.9985823551987357,0.9994148210225949,0.9975711680056746,0.997906734693449,0.9997612946747256,0.996260010094107,0.9975417489776075,0.9954927399712966,0.998809604987374,0.9995809226775204,0.9984167966853158,0.9974727282338333,0.9985913080075011,0.9977342663939316,0.9989782477088333,0.9988716276288111,0.9976062179802485,0.9990899935639443,0.9994007726088183,0.9958296313355812,0.9989195246422374,0.9988934840017365,0.9993587626346739,0.9976632788326469,0.9980925307721702,0.9993214418517197,0.9993627905690562,0.9992895945663391,0.9987846643845869,0.998509823780928,0.9978950354762435,0.9990416540594803,0.9986903489733376,0.9993388483180066,0.9994540779904705,0.995570518754515,0.9990583477874929,0.9995351753074451,0.9981333474493026,0.9993991262893526,0.999076228462803,0.9978969415803552,0.9977721693997976,0.9979291339207357,0.9982978792639764,0.9968576258765874,0.9981489866703043,0.9972519928135628,0.9983858670531335,0.997747886130569,0.9989994155654174,0.9963708955377585,0.999436064802943,0.9968684060256374,0.9982021645014343,0.9974917455755662,0.9961437577929394,0.9989937473936624,0.9993580549053811,0.9983653042787853,0.997077031183583,0.9971222177199898,0.9958352515067778,0.9974716124042038,0.99813451190687,0.9975437695190893,0.9982645494600038,0.9994911949745822,0.9923717351021842,0.9932850150515105,0.9994695209831993,0.9984283795661133,0.9996057176549694,0.9989943834916599,0.9976180053925884,0.9974418285904835,0.9997139355675152,0.9976733393785105,0.9996817275144595,0.9986337133618305,0.9995318482941248,0.9990456414605421,0.9978412395047145,0.9967745678244848,0.997711311561656,0.9980378606391582,0.9975250467511172,0.997688560073391,0.9949870042322813,0.9985224743861632,0.9980782702753328,0.9971338630361338,0.9980744377241885,0.9984683205906276,0.9958173688882531,0.9977684690903176,0.9989986874431364,0.9940946622873758,0.9983543857672981
1e-8,0.9991254312011713,0.9992799900301405,0.9976506236370419,0.9977495732110114,0.9994151093287404,0.9981396094593742,0.9996435900787016,0.9994862050746476,0.9986015978773048,0.9963398187234169,0.9967175702255586,0.9937397042942834,0.9975125723073898,0.9989551639220431,0.9966948003846398,0.9975201908803715,0.9993426282210862,0.9978932322612788,0.9986876211159151,0.9967955614562025,0.9946623511616591,0.9974985941967994,0.9984834617806101,0.9990371885323958,0.9996437268328101,0.9939659813012717,0.9952842532607785,0.9987231029377651,0.9981301601546307,0.9965809041781071,0.9938088619340673,0.9978523943113273,0.9971823899222839,0.992438919302074,0.9975597523071836,0.9992299475489412,0.9995129515793005,0.9983300600299757,0.9968087760257739,0.9962576709849685,0.997258000068347,0.9983818164195563,0.995967617364019,0.9965626738658068,0.9953142705612888,0.9941372818371859,0.9954107529812789,0.9991464870106965,0.9935968397773075,0.997499044383329,0.9983282177809596,0.9963366215424357,0.9897678028245871,0.9981541079704455,0.996337054118539,0.9992042850515173,0.9976729873087763,0.999053816050056,0.9972316667912221,0.9995874602453231,0.9970199194218184,0.9936709692619329,0.999403567807947,0.9939773670788656,0.9976423144101898,0.9988959465554649,0.9983547965133901,0.9966137898051326,0.9916500601388566,0.9984624769227283,0.9966710555940169,0.9975015083166167,0.9995886428359453,0.9987915091491287,NA,0.9960672044321098,0.9916041275022449,0.9995919510608013,0.994859680890444,0.9946739082166328,0.9949653417827924,0.9936816534759554,0.9974524407562931,0.9987398878409068,0.9978350260908582,0.9976102171196537,0.9936143889354493,0.9993731611131638,0.9979020590512178,0.9900782817329469,0.9989886016404396,0.9969708873231491,0.9980588704194681,0.9971464452373257,0.9995676177289338,0.994477090332363,0.9963210038985779,0.993232955435876,0.9995768010386245,0.9909826653693274
