p_cuts,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1,0.22917667726356178,0.2799975509104416,0.33191410293112666,0.4122757449336443,0.25590464273630914,0.22631208060498614,0.35334581780666724,0.12857891412747757,0.2763007689164206,0.3165212176657841,0.3149101757752498,0.31602473595080277,0.2836181930366098,0.3876604803638123,0.10529176735046804,0.028601270798210728,0.3284323809380854,0.3683241012308598,0.32793902885983833,0.3142160291229233,0.3127490388989701,0.3450771409889938,0.3165862059551594,0.11677688873487957,0.24541256492231764,0.36279608913562433,0.2489044793967564,0.35301118637268586,0.3775043971694254,0.3387283091853949,0.26419979418627265,0.48665641248943664,0.36634336925456257,0.23562504321637098,0.38760327439988174,0.38275804275872427,0.0792536658165591,0.30055055680257203,0.20219968015057968,0.2168079050239858,0.3612075248774948,0.3771070929187328,0.18715131248558614,0.41052683224888015,0.3225774772848378,0.47021193506473047,0.26198541078015564,0.2702122218735421,0.3389543020517572,0.24529420949794206,0.3457040532153489,0.3546396709204453,0.2727337212306353,0.32659231399089456,0.1367582216514686,0.3346811453078543,0.38641850249485393,0.4194863337894462,0.24211924501001397,0.3624584955260466,0.35178611454070774,0.25973191378732946,0.3367604978982474,0.2554387484753532,0.24181953249236507,0.373531472615575,0.22284646245959677,0.25668815249892224,0.23691653891759898,0.1660398727385748,0.25805298227083934,0.15386464880610043,0.25900924850714324,0.2009681135976307,0.4331804092456494,0.2050247417423962,0.2302520380540853,0.37710643588000714,0.29200730713745005,0.28593083687064824,0.19976662759619426,0.33684469452375226,0.2629324412731601,0.2301757504313497,0.1661008956836105,0.14109350803367246,0.30097932566672564,0.34891986630766736,0.21843035337664538,0.38252707366361033,0.3375392400093478,0.12714563701906034,0.2353452376330793,0.41836175311647444,0.39016342993254644,0.21580518365941667,0.26035341974212,0.21174110098948692,0.3878996008488994,0.17992668212033142
0.1,0.6107680191409292,0.4554276879183946,0.46079952558754805,0.3134927415870353,0.37802054589673856,0.35769147298849935,0.4235802426208734,0.3268869003951144,0.41119904947628105,0.4978644156380947,0.5505649197176946,0.48617695178077885,0.43343226845960997,0.4481587538969987,0.4128242070108799,0.5205909207209345,0.35664810998189544,0.2788816758532952,0.4647242462682764,0.49543146448600156,0.44687545297595643,0.3247551564762684,0.4379554414991413,0.4439814416523769,0.45017268351446094,0.4303773495436826,0.4572407138443231,0.3818561749789238,0.325584134766926,0.4791712171348339,0.49216143166720633,0.46491128886721234,0.5299266146080347,0.4006890663711391,0.25978223348213586,0.4996683208870761,0.38687355991309264,0.4920327526532705,0.4803088956595239,0.30306709030345963,0.449163463210518,0.5121511808324553,0.5602217532396268,0.38014261518155906,0.35664060387420554,0.43853543038610565,0.3288017684976896,0.507118614943938,0.5750053302198893,0.3325448905382152,0.42547341508653413,0.31329391565766485,0.36965609158622,0.4640181789547243,0.48694046546897063,0.4869013964637054,0.433548973487652,0.37685018825889366,0.40039893312854574,0.46372081298581413,0.4115722854339136,0.4018362228331459,0.5348654323302368,0.4363077351287575,0.43322993651772995,0.4978134086020652,0.4597933560036286,0.4337331810474544,0.4381114831671223,0.43380226001883204,0.19092210596218304,0.4450191607830958,0.26403136764958707,0.33441840145084434,0.4513439800818221,0.4184735118583433,0.5469586178946569,0.5799480736170163,0.3432890700993627,0.45763991025982553,0.3256745493818829,0.48186417068584364,0.47504718561078035,0.30776014931627954,0.4677110678462323,0.33122202394247824,0.5349776425556098,0.4247621977941664,0.4463832326927768,0.46495244039835415,0.3244523062650112,0.33251170735961283,0.48523199336921624,0.45233337833799275,0.31979713254044884,0.3314152683201682,0.4216859290767214,0.4093183231125702,0.2127401338744225,0.43673490976203716
0.01,0.7151139662222612,0.6474912312132152,0.769812627137583,0.5644818144600395,0.6690539306551679,0.6720068578287562,0.7507149522039693,0.6430557459361917,0.6999292996445151,0.5537424315868932,0.6968907816671512,0.6653997523235863,0.564478426176156,0.5775887523020894,0.6343608833839478,0.63175892719246185,0.6479377962859713,0.7228127599697987,0.6881673694626559,0.6262555847023461,0.6474407080880541,0.6246826707424997,0.6123109472669143,0.5979758040094758,0.7107365556996055,0.6831340935334512,0.7362749442996745,0.6091137703265661,0.628502815392358,0.6750486428796203,0.5409899241176803,0.7294971080730848,0.7084056022060845,0.7266237617382677,NA,0.6415287677302028,0.6827478673310988,0.6470685473488184,0.6846727977623873,0.7393761149331463,0.794410469497543,0.6869505578549888,0.7823130234660779,0.723958000949278,0.6001203538424255,0.6509550230845809,0.7509812873978513,0.715145713711495,0.6839822280659974,0.710423885541901,0.5827314800412117,0.6340693177090203,0.6760366140278387,0.6143160689767517,0.7192359195840491,0.7306133358554826,0.6669925544970697,0.6700733278561499,0.49714986389681626,0.6512719796387642,0.5447727929865761,0.6392583842381332,0.553801164428238,0.5818263896153045,0.7484217362285669,0.6687503868251655,0.7427829619546504,0.6407757770963991,0.7575476434341677,0.6768164652770363,0.7603953575027259,0.5878342004044602,0.6598888725871279,0.6508223165908569,0.6766238318253545,0.6406316607399054,0.613907161884699,0.6231103555452485,0.6649758853535926,0.6054664621546378,0.679985847198846,0.6781852475535669,0.6396279949177107,0.6434619907886698,0.6990368814605732,0.7372574414903723,0.7355694149287532,0.7156173086256661,0.5848401085451419,0.5776350334829351,0.8003641917192118,0.6554170952926712,0.7358694822431543,0.703736322022937,0.7026245732909697,0.6138116684601815,0.6722821437218465,0.6402895294764018,0.7029999911655711,0.5983543925903994
0.001,0.8272268024795515,0.7133289112859765,0.8309418913957098,0.8171419223694029,0.8264227137389202,0.7878254982339818,0.817939350854055,0.7858950538221333,0.79977064378633,0.8587793209081825,0.8104431641243821,0.8578953926161245,0.7507353169365375,0.8089053422555182,0.7844237278544007,0.7920571344383753,0.8278234301196872,0.8022956966421502,0.7615921570255246,0.8249326189756128,0.8469836305584878,0.8353571383806037,0.7855056165271423,0.783306864206434,0.7950139629697812,0.8610404344855522,0.7629616081107995,0.7490903012956015,0.7651198926279789,0.7870238336862754,0.8121953142628532,0.7934743113049324,0.871861863775916,0.8262984428413976,0.7844722821283291,0.7325951314895414,0.8116233464230692,0.8416403869684235,0.7860410896942568,0.8167635080420852,0.8100544454724249,0.7612065859806685,0.8005277331633208,0.7961672580027633,0.7817357987274746,0.7326058141972065,0.7686684549492291,0.7256933727681767,0.7978836448583487,0.8396164230813363,0.8065436519111182,0.8466748953819014,0.7870236830230553,0.8139135883023725,0.7911123510123328,0.7928069457242255,0.7406557145688848,0.8899690650439849,0.8405960231566241,0.8758709100368487,0.8160888069062063,0.818693694041665,0.7986756170036609,0.771615168894456,0.7874978521019438,0.7928307336358288,0.728269797896762,0.6594639212745503,0.7455600620019402,0.7568513489478328,0.8422189246811531,0.8455048990070755,0.8568966628336419,0.711116226560985,0.7952742517792547,0.7363479194008685,0.8033297380590801,0.812071531249576,0.7820198169317505,0.8007352157276677,0.758578758647138,0.8377490512665693,0.8768112190836782,0.7348882318805086,0.8821257314347103,0.7893085994899958,0.8352310206064995,0.8193112728935371,0.8279860285807149,0.8295569676240967,0.6063431263229491,0.820565461686632,0.8365599556793955,0.6565550431534298,0.7726461616129978,0.8488743717770667,0.8260966673115264,0.8180747341000809,0.7979938125798794,0.8629149587428547
1e-5,0.6627563987080455,0.6758808047045065,0.7892767552320119,0.7685651914951707,0.7071902801468597,0.6835766748962244,0.6079416652669213,0.8109701034964825,0.7568542417578915,0.7310126627457536,0.7887631600633365,0.823531963424451,0.7142235593859887,0.7660049567454866,0.766762986464164,0.7396716963764357,0.6961160828219585,0.8030194722350774,0.7931280087074366,0.7383300844995508,0.7035459437658071,0.7661811466372785,0.7405043701042353,0.7199749879793371,0.7721038315632822,0.7712000372711469,0.8152367875574381,0.8201323216984447,0.7211106509951032,0.6867162010847353,0.78110701381982,0.8815264108651442,0.7886800167904092,0.7405632705286276,0.7813621489808164,0.7355292299445823,0.6393081910543409,0.6830737845974073,0.7716823859747426,0.735558117112082,0.7751152934862311,0.7011759067863316,0.7210704104180687,0.8423516409722921,0.7447964928108818,0.7272220049794337,0.6860165833083482,0.7827932106870694,0.7556202753716186,0.7632923185519082,0.710450418913375,0.7070108890126148,0.754664816368145,0.751584025064555,0.8242737975719121,0.7726196749229528,0.816390776837016,0.7333503788258235,0.7653329656702754,0.8386845819891271,0.8170867154417828,0.7483673445551126,0.771025575311527,0.7183404509853218,0.7359779039810406,0.7936275055006891,0.7072635475792284,0.7534209243311749,0.6848771580589573,0.7718234107852349,0.7381319377865759,0.7832923644235299,0.853791345774362,0.7567841908440869,0.6772774198964296,0.664038693922932,0.736252580335119,0.7395604842674829,0.8119782336382749,0.7114878340145682,0.7137508829331162,0.7908114446354899,0.6861868893071308,0.6943989510398664,0.782794249608102,0.5887283879638476,0.6800829718635637,0.7279104171059739,0.7447326885672368,0.7859654467428722,0.766086032786306,0.8029578739345753,0.6764343929745154,0.7637497698829813,0.7845894969417206,0.6629050093572325,0.6519766712414362,0.7682774322254332,0.7806802325090212,0.7673062671697569
1e-8,0.5720192465623714,0.7338266020570965,0.7368884773803621,0.6876482976087532,0.6260556084300133,0.5403280364487423,0.6182573157851865,0.6615167801677388,0.5266379467686575,0.46088480428860545,0.5413578192722366,0.6116747368539945,0.5796951855068424,0.5395370759089966,0.4697420071480086,0.6571628667386891,0.5839506037046297,0.6651053310539806,0.4688087595105495,0.46832598946487813,0.7055221191629814,0.492137551552245,0.6567622484192267,0.5633399948357946,0.4980853913739651,0.6726850070203799,0.519562182200468,0.6125760101239527,0.6718383522831667,0.6597664440526266,0.7199387880060214,0.6162090808256415,0.46290406533842227,0.676875889942296,0.5254556314250516,0.6108778132189637,0.656393214699845,0.5313976878256256,0.6996386265478471,0.4712599544895875,0.5388685633596991,0.6258658592101326,0.5760536401830729,0.5601546375169114,0.46549950554575803,0.4918512092964772,0.5516678682930962,0.5974087944520847,0.6578115513412974,0.802786348066279,0.5283525267372842,0.6178334551232636,0.41339063096579565,0.661617580041232,0.4453829371933721,0.5800119186298947,0.5017265176578091,0.6259145166381641,0.5843333407444169,0.4985043111611072,0.7412225622970778,0.6395548140000815,0.7215394200298513,0.53810920058523,0.6312669577803249,0.6902890717737347,0.627182740973678,0.6386148091802173,0.49375090789775145,0.6701366585562919,0.5305967939844761,0.604257527561769,0.6364269146761046,0.6120276198111092,0.5720724446660801,0.5454610824248597,0.38765415282621873,0.6424644626965352,0.6396087723042313,0.6598970329341355,0.38182750755208095,0.6853872641679181,0.5595128176206103,0.6069507367873782,0.5666695241353351,0.4971921864348686,0.5110293937661541,0.681780356961234,0.4294777025853442,0.5050003460517213,0.4755267999271514,0.6623534063177527,0.5257331364256222,0.3947424603887207,0.5953230592259747,0.3924045535206972,0.5842362247792802,0.6225130271037415,0.5815277794535996,0.6000014744171996
